candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-af17b9b12e58,docs/security/llm-prompt-security-audit.md,485,line-485,Current State: sanitizer.py uses regex patterns for basic credential redaction. No structured injection detection exists.,security|data_model,security|data_model,reference,historical,false,high,,ignored_historical,
DOC-CAND-07bf809a6393,docs/security/llm-prompt-security-audit.md,487,line-487,Evidence: sanitizestring() only applies regex replacements; no validation that injected content was removed.,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-c081a52bc363,docs/security/llm-prompt-security-audit.md,489,line-489,Impact: Sophisticated injection attempts may bypass basic sanitization.,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-c6374f12e5ed,docs/security/llm-prompt-security-audit.md,492,line-492,"1. Add injection detection patterns (e.g., markdown fences, JSON delimiters)",security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-076123e05288,docs/security/llm-prompt-security-audit.md,493,line-493,2. Add structured prompt construction with explicit field markers,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-534d1af069eb,docs/security/llm-prompt-security-audit.md,494,line-494,3. Validate cluster data schema before prompt inclusion,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-a97c01cc4545,docs/security/llm-prompt-security-audit.md,506,line-506,| REM-P3 | Add integration test verifying all prompts pass through sanitizer | 2 days | Backend | Automated test in CI |,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-bd47218591d5,docs/security/llm-prompt-security-audit.md,512,line-512,| REM-P4 | Add structured prompt field markers to prevent injection | 1 week | Backend | Red team test with injected events |,security|data_model,security|data_model,reference,historical,false,high,,ignored_historical,
DOC-CAND-e0020bc62000,docs/security/llm-prompt-security-audit.md,513,line-513,| REM-P5 | Add schema validation for cluster data before prompts | 3 days | Backend | Fuzz test with malformed data |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-690074afb58e,docs/security/llm-prompt-security-audit.md,514,line-514,| REM-P6 | Add audit logging of all prompts sent to LLM | 2 days | Backend | Log review verification |,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-b85e339ebbc2,docs/security/llm-prompt-security-audit.md,520,line-520,| REM-P7 | Add injection detection patterns beyond credentials | 1 week | Backend | Red team test suite |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-8bc12525616f,docs/security/llm-prompt-security-audit.md,531,line-531,| testpromptssanitizecredential | Path 1 | Cluster with bearer token in labels | Token redacted in prompt |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-33207f5d3312,docs/security/llm-prompt-security-audit.md,533,line-533,| testreviewenrichmentsanitizecredential | Path 3 | Review JSON with bearer token | Token redacted in prompt |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-18c113ec555b,docs/security/llm-prompt-security-audit.md,549,line-549,| testinjectionviaevents | Path 2 | Event with injected prompt in message | Injection detected/redacted |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-501fc6a748b6,docs/security/llm-prompt-security-audit.md,550,line-550,| testinjectionviadescriptions | Path 2 | Pod description with injected prompt | Injection detected/redacted |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-8e44de55c2fb,docs/security/llm-prompt-security-audit.md,551,line-551,| testinjectionviareview | Path 3 | Review JSON with injected prompt | Injection detected/redacted |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-0c594ae2f168,docs/security/llm-prompt-security-audit.md,552,line-552,| testinjectionjsondelimiters | All | JSON with delimiters separating sections | Delimiters preserved; injection blocked |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-61adc6f0d208,docs/security/llm-prompt-security-audit.md,578,line-578,| Q-P1 | Should cluster metadata be anonymized in ALL contexts (including local debugging)? | Affects anonymization scope | YES |,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-c8b118b36c1a,docs/security/llm-prompt-security-audit.md,580,line-580,| Q-P3 | Should Path 3 be refactored to use structured prompts like Paths 1-2? | Affects implementation approach | NO |,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-68bdffb47e52,docs/security/operator-auth-design.md,1,line-1,Operator Authentication Design (API-R3),security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-95d452057be3,docs/security/operator-auth-design.md,4,line-4,"Parent Risk: AU-03 - ""No authentication layer on POST mutation endpoints""",security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-2b256d9d93a2,docs/security/operator-auth-design.md,6,line-6,Status: Design Document - Implementation Pending,data_model,data_model,design_proposal,current,true,medium,,unregistered,
DOC-CAND-8f27f6e4609a,docs/security/operator-auth-design.md,15,line-15,- Default bind: 127.0.0.1:8080 (localhost-only) ✅,normative|config,normative|config,design_proposal,current,true,medium,,unregistered,
DOC-CAND-9fda3bf6673f,docs/security/operator-auth-design.md,19,line-19,- API-R2: Origin/Referer CSRF guard implemented ✅,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-db442ad71ca6,docs/security/operator-auth-design.md,25,line-25,> Any client that can reach the server can mutate state.,data_model,data_model,design_proposal,current,true,medium,,unregistered,
DOC-CAND-938fac38552e,docs/security/operator-auth-design.md,35,line-35,- localhost-first operator workflow: Primary use case is local access,ci_gate,ci_gate,design_proposal,current,true,medium,,unregistered,
DOC-CAND-8e0f0d1516e7,docs/security/operator-auth-design.md,37,line-37,- minimal complexity for local dev: Must not break python -m k8sdiagagent health-ui,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-974c6b0e23f5,docs/security/operator-auth-design.md,47,line-47,| Deployment Mode | Default Host | Port | Network Exposure | Auth Required |,normative|config,normative|config,design_proposal,current,true,medium,,unregistered,
DOC-CAND-77372eb4c6a8,docs/security/operator-auth-design.md,49,line-49,| CLI local dev | 127.0.0.1 | 8080 | Localhost only | None (safe) |,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-079325a6b902,docs/security/operator-auth-design.md,76,line-76,Gap: No auth token configuration option,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-543e538a0bcf,docs/security/operator-auth-design.md,92,line-92,3. Authentication Model Evaluation,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-cc80dde2f6b1,docs/security/operator-auth-design.md,94,line-94,3.1 Option A: Localhost-Only with Unsafe-Expose Mode,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-aa3701a81cbf,docs/security/operator-auth-design.md,96,line-96,Description: Keep localhost binding as the only safe option. Any non-localhost binding requires explicit --unsafe-bind flag and prints security warning.,normative|config,normative|config,design_proposal,current,true,medium,,unregistered,
DOC-CAND-350da2f3341c,docs/security/operator-auth-design.md,101,line-101,| Operator UX | LOW - Additional flag required for remote access |,normative|config,normative|config,design_proposal,current,true,medium,,unregistered,
DOC-CAND-0e4de5fa1a74,docs/security/operator-auth-design.md,102,line-102,| CI/Test Impact | LOW - No changes needed |,ci_gate,ci_gate,design_proposal,current,true,medium,,unregistered,
DOC-CAND-b98c13691154,docs/security/operator-auth-design.md,103,line-103,| Helm Impact | MEDIUM - Must change default to 127.0.0.1 or require --unsafe-bind |,normative|config,normative|config,design_proposal,current,true,medium,,unregistered,
DOC-CAND-0967c68c724a,docs/security/operator-auth-design.md,104,line-104,| Local Dev Compatibility | HIGH - Default works unchanged |,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-a2ee10530447,docs/security/operator-auth-design.md,105,line-105,| GET Protection | No (only enforces explicit opt-in for exposure) |,normative|api_contract,normative|api_contract,design_proposal,current,true,medium,,unregistered,
DOC-CAND-183d31ce1a8c,docs/security/operator-auth-design.md,106,line-106,| POST Protection | No (only enforces explicit opt-in for exposure) |,normative|api_contract,normative|api_contract,design_proposal,current,true,medium,,unregistered,
DOC-CAND-20215e51d00d,docs/security/operator-auth-design.md,107,line-107,| Failure Modes | None - safe by default |,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-ac0abf02660e,docs/security/operator-auth-design.md,115,line-115,- Operators needing remote access must enable unsafe mode,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-175ede214e12,docs/security/operator-auth-design.md,119,line-119,3.2 Option B: Shared Bearer Token,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-cab40ffa9fd3,docs/security/operator-auth-design.md,121,line-121,Description: Configure a static token via environment variable. All mutation endpoints require Authorization: Bearer <token> header.,security|config,security|config,design_proposal,current,true,high,,unregistered,
DOC-CAND-0569e6ef194b,docs/security/operator-auth-design.md,126,line-126,| Operator UX | MEDIUM - Token must be configured and passed |,normative|security,normative|security,design_proposal,current,true,high,,unregistered,
DOC-CAND-f4ed9c4003e5,docs/security/operator-auth-design.md,127,line-127,| CI/Test Impact | MEDIUM - Tests need token configured |,security|ci_gate,security|ci_gate,design_proposal,current,true,high,,unregistered,
DOC-CAND-eb7957ff8545,docs/security/operator-auth-design.md,128,line-128,| Helm Impact | HIGH - Must add secret/token configuration |,normative|security,normative|security,design_proposal,current,true,high,,unregistered,
DOC-CAND-dac64035f0c5,docs/security/operator-auth-design.md,129,line-129,| Local Dev Compatibility | MEDIUM - Requires env var setup |,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-1d9c97eaeefd,docs/security/operator-auth-design.md,131,line-131,| POST Protection | Yes (primary) |,api_contract,api_contract,design_proposal,current,true,medium,,unregistered,
DOC-CAND-4f65e6c35b53,docs/security/operator-auth-design.md,132,line-132,"| Failure Modes | Token in logs, token rotation complexity |",security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-a6f26e75e8c2,docs/security/operator-auth-design.md,140,line-140,- Static token in env var (secrets management concern),security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-301084a75eab,docs/security/operator-auth-design.md,142,line-142,- Token printed in startup message risk,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-536936a7a2bf,docs/security/operator-auth-design.md,145,line-145,3.3 Option C: Randomly Generated Startup Token,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-ad8af037513e,docs/security/operator-auth-design.md,147,line-147,"Description: Generate a random token at startup, print to console. Client must use token from startup log.",normative|security,normative|security,design_proposal,current,true,high,,unregistered,
DOC-CAND-27a858c908e6,docs/security/operator-auth-design.md,151,line-151,| Security Value | LOW - Token visible in logs/terminal |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-6c207a63a84c,docs/security/operator-auth-design.md,152,line-152,| Operator UX | LOW - Must copy token from logs |,normative|security,normative|security,design_proposal,current,true,high,,unregistered,
DOC-CAND-4c7c26b0e3d5,docs/security/operator-auth-design.md,153,line-153,| CI/Test Impact | HIGH - No stable token for tests |,security|ci_gate,security|ci_gate,design_proposal,current,true,high,,unregistered,
DOC-CAND-f2044ab9052a,docs/security/operator-auth-design.md,154,line-154,| Helm Impact | MEDIUM - Token regenerated each pod restart |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-68d60bd772cd,docs/security/operator-auth-design.md,158,line-158,"| Failure Modes | Token rotation on restart, log access required |",normative|security,normative|security,design_proposal,current,true,high,,unregistered,
DOC-CAND-cfe151e9d509,docs/security/operator-auth-design.md,161,line-161,- No pre-configuration required,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-3cefbb31928c,docs/security/operator-auth-design.md,162,line-162,- Token tied to specific server instance,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-3ce2cd04fe5a,docs/security/operator-auth-design.md,165,line-165,- Token appears in logs (security risk),security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-265bdeef74cb,docs/security/operator-auth-design.md,166,line-166,- Different token on each restart (usability issue),security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-abfe3b1c2d78,docs/security/operator-auth-design.md,167,line-167,- CI/test automation difficult,ci_gate,ci_gate,design_proposal,current,true,medium,,unregistered,
DOC-CAND-4659efa7ef70,docs/security/operator-auth-design.md,170,line-170,3.4 Option D: Env-Configured Operator Token,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-0448008793c0,docs/security/operator-auth-design.md,172,line-172,Description: Token read from K9BUITOKEN environment variable. Generated by operator or deployment tooling.,security|config,security|config,design_proposal,current,true,high,,unregistered,
DOC-CAND-10969af07a76,docs/security/operator-auth-design.md,176,line-176,| Security Value | MEDIUM-HIGH - Token managed by operator |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-82ee0c468333,docs/security/operator-auth-design.md,177,line-177,| Operator UX | MEDIUM - Requires env var setup |,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-9c6fe1f0f5e7,docs/security/operator-auth-design.md,178,line-178,| CI/Test Impact | MEDIUM - Tests need token in env |,security|ci_gate,security|ci_gate,design_proposal,current,true,high,,unregistered,
DOC-CAND-99062f65e895,docs/security/operator-auth-design.md,186,line-186,- Operator controls token generation,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-93ef714cdb5e,docs/security/operator-auth-design.md,192,line-192,- Requires secret management infrastructure,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-dab548d1dfe9,docs/security/operator-auth-design.md,193,line-193,- Startup failure if token missing (unless allow-no-auth),security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-6d4c1d67cfa3,docs/security/operator-auth-design.md,194,line-194,- More complex than localhost-only,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-d2666973743f,docs/security/operator-auth-design.md,204,line-204,| CI/Test Impact | LOW - Direct access for tests |,ci_gate,ci_gate,design_proposal,current,true,medium,,unregistered,
DOC-CAND-bbb5fb1d4cfc,docs/security/operator-auth-design.md,207,line-207,| GET Protection | Yes (via proxy) |,api_contract,api_contract,design_proposal,current,true,medium,,unregistered,
DOC-CAND-911fbab4d387,docs/security/operator-auth-design.md,208,line-208,| POST Protection | Yes (via proxy) |,api_contract,api_contract,design_proposal,current,true,medium,,unregistered,
DOC-CAND-b9e5acb8fea6,docs/security/operator-auth-design.md,218,line-218,- Requires reverse proxy deployment,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-97fef58dafd1,docs/security/operator-auth-design.md,225,line-225,Description: Mutual TLS authentication. Both client and server present certificates.,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-b8bc58de2ae0,docs/security/operator-auth-design.md,229,line-229,| Security Value | HIGH - Strong authentication |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-493a042fcf32,docs/security/operator-auth-design.md,231,line-231,| CI/Test Impact | HIGH - Certificate setup for tests |,ci_gate,ci_gate,design_proposal,current,true,medium,,unregistered,
DOC-CAND-4468232480f2,docs/security/operator-auth-design.md,233,line-233,| Local Dev Compatibility | LOW - Dev cert setup required |,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-173317fde0ca,docs/security/operator-auth-design.md,245,line-245,- Overkill for single-operator local workflow,ci_gate,ci_gate,design_proposal,current,true,medium,,unregistered,
DOC-CAND-0f15724077b9,docs/security/operator-auth-design.md,250,line-250,Description: Acknowledge localhost-only assumption. Document hard requirement for reverse proxy in production.,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-f50d03871394,docs/security/operator-auth-design.md,256,line-256,| CI/Test Impact | LOW - No changes |,ci_gate,ci_gate,design_proposal,current,true,medium,,unregistered,
DOC-CAND-492a8857d469,docs/security/operator-auth-design.md,257,line-257,| Helm Impact | LOW - Documentation only |,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-c4085d25eb67,docs/security/operator-auth-design.md,272,line-272,3.8 Option H: Kubernetes ServiceAccount + RBAC,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-24e0a20e7391,docs/security/operator-auth-design.md,274,line-274,Description: Authenticate requests using Kubernetes service account tokens. RBAC controls access to mutation endpoints.,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-d594002a3a17,docs/security/operator-auth-design.md,279,line-279,| Operator UX | MEDIUM - Cluster access required |,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-47314d0260de,docs/security/operator-auth-design.md,280,line-280,| CI/Test Impact | MEDIUM - Token in pod |,security|ci_gate,security|ci_gate,design_proposal,current,true,high,,unregistered,
DOC-CAND-f97b0e4eacb3,docs/security/operator-auth-design.md,281,line-281,| Helm Impact | LOW - Automatic SA token mount |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-877f5e1e5060,docs/security/operator-auth-design.md,282,line-282,| Local Dev Compatibility | LOW - Requires cluster |,normative,normative,design_proposal,current,true,medium,,unregistered,
DOC-CAND-654774eaf5a5,docs/security/operator-auth-design.md,283,line-283,| GET Protection | Yes (RBAC) |,security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-b1d0f3774265,docs/security/operator-auth-design.md,284,line-284,| POST Protection | Yes (RBAC) |,security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-937c74461887,docs/security/operator-auth-design.md,285,line-285,"| Failure Modes | SA token exposure, RBAC misconfiguration |",security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-715ca47b91d8,docs/security/operator-auth-design.md,288,line-288,- Native Kubernetes authentication,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-582b1635f7b0,docs/security/operator-auth-design.md,289,line-289,- RBAC for fine-grained access control,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-4789d01fe4fe,docs/security/operator-auth-design.md,306,line-306,Tier 1: Localhost-Safe Default (Immediate),config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-adccb6f2669b,docs/security/operator-auth-design.md,307,line-307,- Keep default bind as 127.0.0.1,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-ce0a39752169,docs/security/operator-auth-design.md,308,line-308,- Add --unsafe-bind flag for explicit non-loopback binding,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-761ea4fac6a5,docs/security/operator-auth-design.md,311,line-311,Tier 2: Optional Bearer Token Auth (Next Sprint),security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-2ae7e774a603,docs/security/operator-auth-design.md,312,line-312,- Add K9BUITOKEN environment variable support,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-23da1a9b47c8,docs/security/operator-auth-design.md,313,line-313,- Token optional (only required when exposed),normative|security,normative|security,design_proposal,current,true,high,,unregistered,
DOC-CAND-d9840c617fc2,docs/security/operator-auth-design.md,314,line-314,- Bearer token on all POST endpoints,security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-d16568da910f,docs/security/operator-auth-design.md,315,line-315,- GET endpoints remain unprotected (consistent with current scope),api_contract,api_contract,design_proposal,current,true,medium,,unregistered,
DOC-CAND-2d6fbcbbe9b9,docs/security/operator-auth-design.md,326,line-326,| Option C (Startup Token) | Token in logs is security risk; restart rotation breaks automation |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-e93c9f1b697e,docs/security/operator-auth-design.md,329,line-329,| Option H (K8s SA/RBAC) | Doesn't work for standalone workstation use case |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-4eb4a5835937,docs/security/operator-auth-design.md,335,line-335,| GET endpoint protection | Tier 2 or 3 | POST mutation risk is primary concern; GET is read-only |,normative|security|api_contract,normative|security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-67bbc53c423b,docs/security/operator-auth-design.md,336,line-336,| CSRF token validation | API-R2 covers Origin/Referer | Full CSRF tokens add complexity; browser CORS already protected |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-450239d0266b,docs/security/operator-auth-design.md,346,line-346,- src/k8sdiagagent/cli.py - Add --unsafe-bind flag,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-c63903975273,docs/security/operator-auth-design.md,370,line-370,5.2 Phase 2: Bearer Token Support (Medium Effort),security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-834b1eeede65,docs/security/operator-auth-design.md,373,line-373,- src/k8sdiagagent/ui/servershared.py - Add token validation helper,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-bd3f849bbb5c,docs/security/operator-auth-design.md,374,line-374,- src/k8sdiagagent/ui/server.py - Integrate token check into POST handlers,security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-df5fe5aea3ed,docs/security/operator-auth-design.md,400,line-400,- charts/k9b/values.yaml - Add auth.token example,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-614b4e1ce24d,docs/security/operator-auth-design.md,419,line-419,| Variable | Purpose | Default | Required When |,normative|config,normative|config,design_proposal,current,true,medium,,unregistered,
DOC-CAND-f9cd02104e53,docs/security/operator-auth-design.md,421,line-421,| K9BUITOKEN | Bearer token for mutation auth | None | Binding to non-localhost |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-a13fd60ea7cf,docs/security/operator-auth-design.md,431,line-431,| --unsafe-bind | Allow non-localhost without token | False |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-e8f90949b892,docs/security/operator-auth-design.md,432,line-432,| --auth-token | Set bearer token (cli only) | From env |,normative|security,normative|security,design_proposal,current,true,high,,unregistered,
DOC-CAND-158b81bc00af,docs/security/operator-auth-design.md,440,line-440,| ui.auth.token.enabled | Enable token auth | false |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-d679331dacb9,docs/security/operator-auth-design.md,441,line-441,"| ui.auth.token.existingSecret | Secret name for token | """" |",security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-7ae0a3a99dc9,docs/security/operator-auth-design.md,453,line-453,| testtokenvalidationvalid | Request with valid Bearer token | 2xx response |,security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-861747a002d7,docs/security/operator-auth-design.md,454,line-454,| testtokenvalidationmissing | Request without token when required | 401 response |,normative|security|api_contract,normative|security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-0802aaae4fe3,docs/security/operator-auth-design.md,455,line-455,| testtokenvalidationinvalid | Request with invalid token | 401 response |,security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-6b73f6624a92,docs/security/operator-auth-design.md,456,line-456,| testtokennotrequiredlocalhost | Request without token on localhost | 2xx response |,security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-d31f83f729b8,docs/security/operator-auth-design.md,462,line-462,| testmutationwithouttokenrejected | POST to exposed server without token | 401 Unauthorized |,security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-82e7e34f0f0a,docs/security/operator-auth-design.md,463,line-463,| testmutationwithvalidtoken | POST to exposed server with valid token | 2xx response |,security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-92a0e5918f49,docs/security/operator-auth-design.md,464,line-464,| testmutationwithinvalidtoken | POST to exposed server with wrong token | 401 Unauthorized |,security|api_contract,security|api_contract,design_proposal,current,true,high,,unregistered,
DOC-CAND-6fb8cf8e917b,docs/security/operator-auth-design.md,470,line-470,| testtokennotinlogs | Verify token value not in startup logs | Token not logged |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-f3dd4f68c600,docs/security/operator-auth-design.md,471,line-471,| testtokennotinerrormessages | Error messages don't leak token | Token masked in errors |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-60ab9557873f,docs/security/operator-auth-design.md,472,line-472,| testreplayattackprevented | Same token used twice | Both requests succeed (stateless OK) |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-3372bd2c9fc6,docs/security/operator-auth-design.md,482,line-482,| Existing CLI users | No change (localhost default) | None needed |,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-b8205a47b69d,docs/security/operator-auth-design.md,483,line-483,| Existing helm deployments | Continue working (no auth enabled) | Optional upgrade to add token |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-717f6a292547,docs/security/operator-auth-design.md,484,line-484,| CI/test automation | Continue working (localhost) | None needed |,ci_gate,ci_gate,design_proposal,current,true,medium,,unregistered,
DOC-CAND-5c7b56b41b28,docs/security/operator-auth-design.md,485,line-485,"| Production (no token) | Unsafe mode required | Add warning, not breakage |",normative|security,normative|security,design_proposal,current,true,high,,unregistered,
DOC-CAND-cee7814ae285,docs/security/operator-auth-design.md,490,line-490,2. Phase 1: Add --unsafe-bind flag and warning; helm default unchanged,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-a8fe9a0441fd,docs/security/operator-auth-design.md,491,line-491,3. Phase 2: Add token support; helm chart unchanged,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-e78f1ecd0f4b,docs/security/operator-auth-design.md,492,line-492,4. Phase 3: Update helm default to 127.0.0.1 with unsafe-bind required for 0.0.0.0,normative|config,normative|config,design_proposal,current,true,medium,,unregistered,
DOC-CAND-d6e6bb4f0f27,docs/security/operator-auth-design.md,498,line-498,- No token required by default,normative|security|config,normative|security|config,design_proposal,current,true,high,,unregistered,
DOC-CAND-e8adce7715fb,docs/security/operator-auth-design.md,502,line-502,- Helm default change to 127.0.0.1 (can be reverted via values),config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-414135beed95,docs/security/operator-auth-design.md,510,line-510,| ID | Task | Effort | Files | Status |,data_model,data_model,design_proposal,current,true,medium,,unregistered,
DOC-CAND-5710d5bad8d4,docs/security/operator-auth-design.md,512,line-512,| AUTH-01 | Add --unsafe-bind flag to CLI | Low | cli.py | DONE |,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-a759b2ed4f2c,docs/security/operator-auth-design.md,513,line-513,| AUTH-02 | Add bind warning when exposing without token | Low | server.py | DONE |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-960eef94d1eb,docs/security/operator-auth-design.md,518,line-518,| ID | Task | Effort | Files | Status |,data_model,data_model,design_proposal,current,true,medium,,unregistered,
DOC-CAND-013d63864872,docs/security/operator-auth-design.md,521,line-521,| AUTH-05 | Integrate token validation into doPOST() | Medium | server.py | DONE |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-8a5e1d421bf2,docs/security/operator-auth-design.md,522,line-522,| AUTH-06 | Add unit tests for token validation | Low | tests/ | DONE |,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-e0f5565a779f,docs/security/operator-auth-design.md,527,line-527,| ID | Task | Effort | Files | Status |,data_model,data_model,design_proposal,current,true,medium,,unregistered,
DOC-CAND-9fdb22e68504,docs/security/operator-auth-design.md,529,line-529,| AUTH-08 | GET endpoint protection (decision deferred) | TBD | TBD | DEFERRED |,api_contract,api_contract,design_proposal,current,true,medium,,unregistered,
DOC-CAND-9f12ae259ca8,docs/security/operator-auth-design.md,530,line-530,"| AUTH-09 | Full CSRF token (deferred, API-R2 sufficient) | TBD | TBD | DEFERRED |",security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-8279dd157b62,docs/security/operator-auth-design.md,531,line-531,| AUTH-10 | Helm default to 127.0.0.1 | Medium | charts/ | DONE |,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-51db83f701b5,docs/security/operator-auth-design.md,563,line-563,3. Unsafe-bind flag exists - Pending AUTH-01,config,config,design_proposal,current,true,low,,unregistered,
DOC-CAND-5660e79b33ca,docs/security/operator-auth-design.md,565,line-565,5. Bearer token validation works - Pending AUTH-04-05,security,security,design_proposal,current,true,high,,unregistered,
DOC-CAND-efec6cd3b9c6,docs/security/operator-auth-design.md,567,line-567,7. No behavior change without code changes - Default localhost preserved,config,config,design_proposal,current,true,low,,unregistered,
